unesco_id;unesco_site;acled_event_id;date;event_type;sub_event;distance_km;fatalities;notes;location_acled
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR194243;2024-11-17;Explosions/Remote violence;Air/drone strike;3.49;0;On 17 November 2024, Russian air forces carried out drone strikes at Kyiv - Pecherskyi. 1 private house was damaged. Casualties unknown.;Kyiv - Pecherskyi
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR267097;2024-11-17;Explosions/Remote violence;Remote explosive/landmine/IED;3.49;0;On 17 November 2024, according to the SBU and the police, a previously convicted 43-year-old man planted an F-1 grenade that exploded when police officers entered the apartment in Kyiv - Pecherskyi, where police was called for a fake domestic abuse case. The police officers were not harmed. The man, who also reportedly set fire to a relay cabinet following commands from Russia, was later arrested.;Kyiv - Pecherskyi
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR194410;2024-11-18;Strategic developments;Disrupted weapons use;0.51;0;Defusal: On 18 November 2024, State Emergency Service of Ukraine recovered an unexploded Russian drone from the Kyiv Reservoir in Kyiv, Kyiv. The drone was safely destroyed. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR194411;2024-11-18;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 18 November 2024, Russian forces launched 11 Shahed drones and strike drones of an unknown type from Kursk Oblast at targets in Ukraine. Ukrainian Forces intercepted 8 drones, some of them over Kyiv region (coded to Kyiv, Kyiv). 3 more drones were 'lost' likely due to Ukrainian electronic warfare (EW) interference. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR194585;2024-11-19;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 19 November 2024, Russian Forces launched 87 Shahed and unspecified strike drones at targets in Ukraine. Ukrainian Forces intercepted 51 drones, some of them over Kyiv region (coded to Kyiv, Kyiv). 30 more Russian drones were lost in Ukrainian airspace suspectedly due to Ukrainian electronic warfare (EW) interference. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR194756;2024-11-20;Explosions/Remote violence;Air/drone strike;0.51;0;On 20 November 2024, Russian forces conducted a drone strike in Kyiv region, resulting in damage to a kindergarten, a school, three administrative buildings, two shops and agricultural machinery (coded to Kyiv, Kyiv). There were no casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR194967;2024-11-22;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 22 November 2024, Ukrainian military forces intercepted 64 Russian kamikaze-drones, some likely over the Kyiv region (coded to Kyiv, Kyiv City).;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR195219;2024-11-24;Explosions/Remote violence;Air/drone strike;0.51;0;On 24 November 2024, at night, Russian military forces carried out massive 'Shahed' drone strikes at unspecified targets in the Kyiv region. According to local sources, the drone debris damaged an industrial enterprise in the Kyiv region. Casualties unknown. Also, at night, Ukrainian air defense forces shot down in total 50 attack drones over the multiple locations, some over the Kyiv region (coded to Kyiv city, Kyiv region). Also, 19 Russian drones were lost likely due to Ukrainian EW systems. 4 more Russian attack drones were still on combat operations in the airspace.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR195422;2024-11-25;Explosions/Remote violence;Air/drone strike;0.51;0;On 25 November 2024, Ukrainian Forces intercepted Russian drones over Kyiv region. The debris of the downed drones damaged a private property, several cars and 4 houses. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR195608;2024-11-26;Explosions/Remote violence;Air/drone strike;0.51;0;On 26 November 2024, Russian Forces launched a record number of drones against Ukraine - 188 Shahed and other unspecified drones (suspectedly decoy drones). Ukrainian Forces intercepted 76 drones, some of them over Kyiv region (coded to Kyiv, Kyiv). 95 more Russian drones were lost in Ukrainian airspace suspectedly due to Ukrainian electronic warfare (EW) interference. the fallen debris of the downed drones damaged 4 houses, 2 apartment buildings, an outbuilding, 2 garages and a car in Kyiv region. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR195864;2024-11-28;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 28 November 2024, Ukrainian forces shot down Russian Kh-101 missiles and Shahed drones above Kyiv, Kyiv City.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR196058;2024-11-29;Explosions/Remote violence;Air/drone strike;0.51;0;On 29 November 2024, Ukrainian military forces intercepted 88 Russian kamikaze-drones across several locations, some over the Kyiv region (coded to Kyiv, Kyiv City). The drones' debris damaged a residential property and outbuilding. There were no casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR196309;2024-12-01;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 1 December 2024, Ukrainian forces shot down Russian drones over Kyiv region (coded to Kyiv).;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR196442;2024-12-02;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 2 December 2024, Russian Forces launched 110 Shahed drones and other unidentified drone types at targets in Ukraine. Ukrainian Forces intercepted 52 drones, some of them over Kyiv region (coded to Kyiv, Kyiv). 50 more Russian drones were lost in Ukrainian airspace suspectedly due to Ukrainian electronic warfare (EW) interference. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR196587;2024-12-03;Explosions/Remote violence;Air/drone strike;0.51;0;On 3 December 2024, Ukrainian Forces intercepted 22 Russian drones, some of them over Kyiv region (coded to Kyiv, Kyiv). The fallen debris of the downed drones damaged 4 houses, gas pipelines and 2 cars. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR265402;2024-12-03;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 3 December 2024, Ukrainian Forces intercepted 22 Russian drones, some of them over the Kyiv region (coded to Kyiv city). No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR197044;2024-12-04;Violence against civilians;Attack;0.51;0;Around 4 December 2024 (as reported), Russian authorities returned the body of a Ukrainian mayor captured by the Russian forces in the Zaporizhzhia region at the start of the full-scale invasion to Ukraine (coded to Kyiv). The man died in Russian captivity under mysterious circumstances. According to Ukrainian officials, he might have been tortured to death.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR267108;2024-12-04;Strategic developments;Looting/property destruction;0.51;0;Property destruction: Around 4 December 2024 (as reported), according to the SBU, prosecutors, and the police, a previously-convicted 33-year-old set fire to a relay cabinet near a railway station in the city of Kyiv, following promises of money from Russians.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR196850;2024-12-05;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 5 December 2024, Ukrainian forces engaged Russian Shahed drones above Kyiv Oblast (coded as Kyiv, Kyiv City.) More than 12 Russian drones were shot down near or around Kyiv. 30 Russian drones were intercepted above Kharkiv, Poltava, Sumy, Chernihiv, Cherkasy, Kirovhrad, Zhytomyr, Kyiiv, Vinnytsia, and Khmelnytsky Oblasts. 12 drones disappeared and 1 disappeared near or in Belarus.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR267111;2024-12-05;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 5 December 2024, a 26-year-old previously convicted man set fire to police vehicles in the city of Kyiv in revenge for police arresting him for curfew violation.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR196966;2024-12-06;Explosions/Remote violence;Air/drone strike;0.51;0;On 6 December 2024, Russian drones attacked Kyiv, Kyiv City. The Ukrainian military intercepted 32 drones across multiple locations, some over the Kyiv region. Drones' debris damaged residential property, a garage and outbuildings. There were no casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR197056;2024-12-07;Explosions/Remote violence;Air/drone strike;0.51;0;On 7 December 2024, Russian forces launched a Shahed drone strike at Kyiv region (coded to Kyiv, Kyiv region). While Ukrainian air defence forces intercepted drones, several houses and vehicles were damaged by the falling debris. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR197748;2024-12-08;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 8 December 2024, Ukrainian forces shot down Russian drones over Kyiv region (coded to Kyiv).;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR267115;2024-12-10;Strategic developments;Looting/property destruction;0.51;0;Property destruction: Around 10 December 2024, according to the SBU, two men, aged 17 and 20, set fire to a military pickup undergoing repair in the city of Kyiv, following Russian commands. The men were quickly arrested.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR197763;2024-12-12;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 12 December 2024, Ukrainian forces engaged Russian drones above Kyiv Oblast (coded to Kyiv, Kyiv City.);Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR197938;2024-12-12;Explosions/Remote violence;Shelling/artillery/missile attack;3.49;0;On 12 December 2024, debris from Russian drones crashed into an open area in Kyiv - Pecherskyi, Kyiv City. No casualties.;Kyiv - Pecherskyi
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR197229;2024-12-13;Explosions/Remote violence;Air/drone strike;0.51;0;On 13 December 2024, Ukrainian military forces intercepted Russian drones and missiles over Kyiv region (coded to Kyiv, Kyiv City). The debris damaged residential buildings. There were no casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR198269;2024-12-14;Explosions/Remote violence;Air/drone strike;0.51;0;On 14 December 2024, Russian forces launched a drone strike at Kyiv region (coded to Kyiv, Kyiv region). Ukrainian air defence forces intercepted about 10 drones, but the falling debris in the Darnytskyi district damaged an enterprise and warehouses, causing a fire. Casualties unknown.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR199095;2024-12-15;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 15 December 2024, Ukrainian forces shot down Russian drones over Kyiv region (coded to Kyiv).;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR250334;2024-12-15;Strategic developments;Disrupted weapons use;0.51;0;Weapons seizure: Around 15 December 2024 (month of), according to the Security Service of Ukraine, the SBU arrested a 16-year-old man who was planting an explosive device outside a military unit in the Kyiv region (coded to Kyiv). The explosive device was prepared by two women recruited by Russian services and who handed the explosive to the man.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR254004;2024-12-15;Strategic developments;Disrupted weapons use;0.51;0;Defusal: Around 15 December 2024 (month of), the Security Service prevented the explosion of an explosive device planted by a 16-year-old man near a military unit in the Kyiv region (coded to Kyiv). The man was following Russian commands and likely involved a 19-year-old man and 2 other women preparing the explosives.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR198335;2024-12-17;Explosions/Remote violence;Air/drone strike;3.49;0;On 17 December 2024, Russian forces launched 31 Shahed and other drones at targets in Ukraine. Ukrainian Forces intercepted 20 drones, some of them over Kyiv region (coded to Kyiv, Kyiv). The fallen debris of the downed drones damaged civilian objects in Kyiv - Solomyanskyi, Kyiv - Pecherskyi, and Kyiv - Dniprovskyi. 10 more drones became lost likely due to Ukrainian electronic warfare (EW) interference. No casualties.;Kyiv - Pecherskyi
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR198337;2024-12-19;Explosions/Remote violence;Air/drone strike;0.51;0;On 19 December 2024, debris from Russian drones crashed into a private home and onto train tracks on Kyiv, Kyiv City. The home was damaged. No casualties.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR199137;2024-12-19;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 19 December 2024, Ukrainian forces engaged Russian drones and missiles above Kyiv Oblast (coded as Kyiv, Kyiv City.) 45 Shahed drones and drones of other types were shot down above Poltava, Sumy, Kharkiv, Kyiv, Khmelnytskyi, Chernihiv, Cherkasy, Kirovohrad, Dnipropetrovsk, and Mykolaiv. 40 other drones were interdicted with electronic warfare systems and lost.;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR198068;2024-12-20;Explosions/Remote violence;Air/drone strike;0.51;0;On 20 December 2024, Russian Kindzhal and Iskander missiles attacked Kyiv, Kyiv City. 1 civilians was killed, 13 wounded (1 killed and 2 wounded coded to the specific event in Kyiv - Holosiivskyi).;Kyiv
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR198098;2024-12-20;Explosions/Remote violence;Air/drone strike;3.49;0;On 20 December 2024, Russian Kindzhal and Iskander missiles attacked Kyiv - Pecherskyi, Kyiv City, damaging a garage. No fatalities, injuries unknown.;Kyiv - Pecherskyi
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR198099;2024-12-20;Explosions/Remote violence;Air/drone strike;3.88;0;On 20 December 2024, Russian Kindzhal and Iskander missiles attacked Kyiv - Shevchenkivskyi, Kyiv City, but were intercepted by the Ukrainian military. Debris damaging an administrative buildings, embassies and a historical cathedral. No fatalities, injuries unknown.;Kyiv - Shevchenkivskyi
25;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR199096;2024-12-20;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 20 December 2024, Ukrainian military forces intercepted 40 Russian kamikaze-drones over multiple locations, some over the Kyiv region (coded to Kyiv, Kyiv City).;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR40183;2018-01-11;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 11 January 2018, unidentified individuals set fire to a car in Kiev belonging to the head of an initiative group for public control over the investigation into the murder of human rights activist Iryna Nozdrovska. The fire spread to another car parked nearby. No injuries were reported.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR487;2018-01-18;Strategic developments;Other;0.51;0;Other: On 18 January 2018, Ukraine's parliament in Kiev has passed a bill on de-occupation of Donbas region. The supporters of the bill, including President Poroshenko, say it will help Kyiv restore control over areas in the east that are held by Russia-backed separatists. The bill defines Donetsk and Luhansk regions as 'temporarily occupied territories', contrary to the autonomy granted to them in the Minsk agreement, and labels Russia as 'aggressor'.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR678;2018-01-25;Strategic developments;Headquarters or base established;0.51;0;On 25 January 2018, Ukraine presented the first cyber security centre in Kiev, strengthening its capacity to combat cyber crime. The centre was opened thanks to cooperation with Nato and the SBU.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR698;2018-01-26;Strategic developments;Change to group/activity;0.51;0;On 26 January 2018, in Kyiv, an additional 50 Canadian servicemen have arrived in Ukraine to train the country's troops as part of the UNIFIER mission, Lt. Col. Kristopher Reeves, commander of the Canadian army's Joint Task Force-Ukraine stated.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR1095;2018-02-07;Violence against civilians;Attack;0.51;0;On 7 February 2018, in Kiev, members of the National Corps attacked two men who were planning to distribute 'antifascist' leaflets. The victims claimed to be members of the Communist Party from western Ukraine.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR1163;2018-02-08;Violence against civilians;Attack;0.51;0;On 8 February 2018, a journalist was injured after gas was dispersed in the Vesti office as the National Agency for Identifying, Tracing and Managing Assets Obtained through Corruption and Other Crimes took control of the editorial offices of the Vesti newspaper in Kiev. This was done under criminal proceedings against the former minister for taxes and levies, who is accused of corruption.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR1277;2018-02-12;Strategic developments;Arrests;0.51;0;On 12 February 2018, State Border Guards detained Mikheil Saakashvili, the leader of the New Forces Movement Party in Ukraine and ex-president of Georgia while he was dining in a restaurant in Kiev. Saakashvili faces extradition.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR1461;2018-02-16;Strategic developments;Change to group/activity;0.51;0;On 16 February 2018, 2018 Police Forces of Ukraine seized over 100 improvised explosive devices, bottles with an unidentified flammable substance, and a large amount of marijuana during the searches at the home of one Kiev resident.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR2580;2018-03-21;Violence against civilians;Attack;0.51;0;On 21 March 2018, an Azerbaijani journalist was attacked at his residence in Kiev by unknown persons, which resulted in several injuries.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR2595;2018-03-22;Strategic developments;Arrests;3.49;0;On 22 March 2018, an MP Nadia Savchenko was arrested by Security Service of Ukraine in the building of the Verkhovna Rada in Kiev - Pecherskyi on suspicion of committing such crimes as the creation of a 'terrorist' group or a 'terrorist' organization, encroachment on the life of a statesman and attempted 'terrorist' attack. She is suspected of committing these crimes in collusion with Oleksandr Ruban, who was also detained earlier.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR2832;2018-03-28;Violence against civilians;Attack;3.49;0;On 28 March 2018, unidentified individuals, presumably belonging to far right groups, attacked a civilian in Kiev - Pecherskyi. They sprayed pepper spray into his face after he came out the cinema building where a Docudays human rights film festival was held.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR2929;2018-03-30;Strategic developments;Other;0.51;0;Other: On 30 March 2018, Ukraine has expelled 13 Russian diplomats from the territory of the country in connection with a nerve gas attack against former double agent Sergei Skripal and his daughter Yulia in Salisbury on March 4 [coded to Kiev].;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR3711;2018-04-20;Strategic developments;Disrupted weapons use;0.51;0;Weapons seizure: Around 20 April 2018, the Security Service of Ukraine exposed an organized group in Kiev that established the illegal export of weapons and ammunition from the ATO area. During the investigation it was established that former members of one of the volunteer battalions sent weapons and parts of ammunition for assembling and manufacturing in one of the workshops in Kiev to be used for further re-sale in the capital region and to members of criminal circles throughout Ukraine. The SBU seized four anti-tank grenade launchers, 30 grenades, two large-calibre projectiles, three kilograms of plastid, three detonators, six rifles, three automatic weapons, 37 pistols and traumatic guns and almost 15,000 ammunition rounds.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR3710;2018-04-20;Strategic developments;Disrupted weapons use;0.51;0;Weapons seizure: Around 20 April 2018 (as reported), the Security Service of Ukraine stopped the activities of an international group that supplied weapons to Ukraine from Europe and the United States. During the investigation it was established that a resident of Kiev had established a channel for the supply of spare parts for pistols and automatic devices which were brought into Ukraine by couriers and later assembled in workshops for use in combat. The SBU seized three machine guns, three assault rifles, two rifles, seven submachine guns, 30 pistols and revolvers, eight grenade launchers, 32 grenades, five mines, 3,240 ammunition rounds and assembly kits pistols.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR4152;2018-05-01;Strategic developments;Disrupted weapons use;0.51;0;Weapons seizure: On 1 May 2018, Ukrainian law enforcers have discovered a package with arms and ammunition on Trukhaniv Island in Kiev which contained four grenades, detonators, five TNT blocks, 10 projectiles for a grenade launcher, five cartridges for a rifle and about 1,500 rounds of ammunition.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR4428;2018-05-08;Strategic developments;Change to group/activity;0.51;0;Security measures: On 8 May 2018, the Security Service of Ukraine carried out searches at home of the Ukrainian Communist Party leader Petro Symonenko in Kiev and recovered campaign leaflets calling for constitutional change or government overthrow or takeover, and seized items looking like a Stechkin pistol with a silencer and 120 cartridges. Symonenko had been summoned for questioning as part of a criminal inquiry into 'actions aimed at violent change or overthrow of the constitutional system or seizure of government power' and 'high treason,' according to the SBU spokeswoman Olena Hytlyanska. Later in the day SBU officers raided the homes of senior Communists in and around Kyiv and recovered campaign materials containing banned Communist symbols.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR4728;2018-05-15;Strategic developments;Arrests;3.88;0;On 15 May 2018, the Security Service of Ukraine (SBU) launched a large-scale operation against the employees of RIA Novosti Ukraine accusing them of participating in a 'hybrid information war' waged by Russia against Ukraine. Its Chief Editor, Kirill Vyshinsky, who has dual Russian-Ukrainian citizenship, was detained in Kiev - Shevchenkivskyi and more than 40 agency's employees have been summoned to the SBU for interrogation.;Kyiv - Shevchenkivskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR36409;2018-05-17;Violence against civilians;Attack;0.51;0;On 17 May 2018, unidentified individuals attacked a Donbas veteran in Kiev who had become famous for his travel blog, in particular, after he published a video of arguing with and spitting in the face of a pro-Kremlin Russian journalist. The victim sustained injuries to his head.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR5443;2018-05-30;Strategic developments;Arrests;0.51;0;On 30 May 2018, in Kiev, Ukrainian authorities detained a Ukrainian citizen, Borys Herman, accused of being recruited by Russia's secret services to organize a murder plot against self-exiled Russian reporter and Kremlin critic Arkady Babchenko. Ukraine's Security Service (SBU) says it thwarted the planned killing by working together with Babchenko to fake his death. Ukrainian authorities also said a total of up to 30 people in Ukraine had been targeted for killing as part of the alleged Russian plot. Both SBU officials and Babchenko have defended their decision to fake Babchenko's death - rejecting criticism from reporters and journalism advocates who warned that it has undermined the credibility of law enforcement agencies and independent media organizations.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR6379;2018-06-21;Violence against civilians;Attack;0.51;0;Around 21 June 2018 (between 18 June - 24 June), more than 20 LGBT activists and volunteers of the March of Equality were assaulted and beaten in Kiev.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR7957;2018-08-06;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 6 August 2018, unidentified individuals tried to break into the house of a TV journalist and her parents outside Kiev by breaking the door, however fled when neighbours called the police. One of the attackers was identified as a member of a Chechen criminal group and was placed on the wanted list.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR8315;2018-08-15;Strategic developments;Disrupted weapons use;0.51;0;Weapons seizure: On 15 August 2018, in Kiev, law enforcers uncovered an arms cache in a garage cooperative, belonging to a former Kiev-2 battalion serviceman, with a large quantity of firearms, ammunition and explosives.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR8933;2018-09-04;Strategic developments;Other;3.49;0;On 4 September 2018, in Kyiv, Serhiy Chemes, a 'hired heavy' who was charged with torturing and murdering Ukrainian anti-government protesters during Euromaidan in 2014, was sentenced to three years and three months in prison after agreeing to testify against his former accomplices;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR8934;2018-09-04;Strategic developments;Other;3.49;0;On 4 September 2018, A court in Kiev has prolonged the arrest of parliament member Nadezhda Savchenko, accused of plotting terrorist attacks, till October 30, Savchenko's lawyer Alexander Shadrin told TASS. The court thereby dismissed the lawyer's request for Savchenko's release on parole. Shadrin said the defence will protest this decision. The Ukrainian parliament on March 22 stripped Savchenko of immunity and authorized her detention and arrest. First, Savchenko was detained and arrested for two months. The arrest was prolonged again and the request for easing the restrictive measure was turned down. Investigators suspect Savchenko of plotting terrorist attacks inside the parliament's building and the government compound in Kiev.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR8969;2018-09-05;Violence against civilians;Attack;3.49;0;On 6 September 2018, in Kyiv, unidentified youth group stabbed a young man 3 times with knife due to him looking 'gay'. 5 suspects were detained.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR9003;2018-09-06;Strategic developments;Change to group/activity;0.51;0;On 6 September 2018, The head of the National Police, Serhiy Knyazyev, has said that Russia arms rebels in east Ukraine with weapons seized during the annexation of Crimea. Over these four years, police have registered 60 cases of seizing Crimean weapons from rebels, including 51 assault rifles, 15 pistols, two grenade launchers and one carbine. Police have opened a criminal case against the Russian Federation according to Part 2, Article 438 of the Criminal Code on using internationally illegal warfare methods.;Kyiv
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR9119;2018-09-09;Strategic developments;Change to group/activity;3.49;0;On 9 September 2018, in Kyiv, an arms cache was uncovered by police in Kiev, the Interfax-Ukraine news agency reported on 9 September. It contained four grenade launchers, 2 kg of explosives and 200 AK rifle cartridges, the Kiev police said. According to police information, the weapons were brought to Kiev by an army volunteer in 2014-16.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR9231;2018-09-12;Strategic developments;Other;3.49;0;On 12 September 2018, in Kyiv, official start of procedures of creation Ukrainian (national) Orthodox Church. The event signifies a peak of struggle of Ukrainians to break away from religious monopoly of Moscow. Metropolitan Emmanuel of France, a hierarch of the Ecumenical Church of Constantinople, told the Italian Catholic agency SIR that the procedures for creating an autocephalous local [national] Church in Ukraine had begun.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR9524;2018-09-18;Strategic developments;Change to group/activity;3.49;0;On 18 September 2018, in Kyiv, Kiev police have detained a man suspected of selling weapons illegally brought from the combat zone in Donbass. The man was detained while trying to sell an AKSU rifle, two hand grenades, two grenade launchers and two Skorpion submachine guns.;Kyiv - Pecherskyi
26;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR9836;2018-09-25;Strategic developments;Change to group/activity;3.49;0;From 25th to 29 September 2018, UAF conducts military drills 'Kozatska Volia 2018' in various regions of Ukraine.;Kyiv - Pecherskyi
