id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url,original_name,date_normalized,year_for_timeline
5521,Numismatic,Fragment of a coin depicting Emperor Constantine X,,Numismatics,1059-1067,2020,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5521,,1059-1067,1063.0
5534,Numismatic,Roman denarii,,Numismatics,I-III century,2021,Hillfort (Roman camp) Kadykivske,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5534,,1-300,
5549,Numismatic,Coin of the Golden Horde period,,Numismatics,XIV - XVIII century,2021,Hillfort (Roman camp) Kadykivske,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5549,,1301-1800,1550.0
5518,Numismatic,Denarius. Caesar Geta.,,Numismatics,198-199,2020,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5518,,198-199,
5491,Numismatic,Follis depicting a bust of Constans II in full face,,Numismatics,666‒668,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5491,,666‒668,
5496,Numismatic,Coins from the reign of Vasily II the Bulgar Slayer,,Numismatics,977‒989,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5496,,977‒989,
5494,Numismatic,Coin from the time of the sole reign of Roman I,,Numismatics,921‒944,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5494,,921‒944,
5495,Numismatic,Coin from the reign of Roman II,,Numismatics,959‒963,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5495,,959‒963,
5493,Numismatic,Coin with the bust of Constantine VII in full face,,Numismatics,945‒950,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5493,,945‒950,
5492,Numismatic,Follis with the bust of Justinian II,,Numismatics,686/687,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5492,,686/687,
5497,Numismatic,Denarius. Landulf of Conza,,Numismatics,973 г.,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5497,,973 г.,
5488,Numismatic,Coin with the name of the mint. Series B,,Numismatics,584‒602,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5488,,584‒602,
5490,Numismatic,8 pentanummi with the image of Heraclius,,Numismatics,615‒629,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5490,,615‒629,
5489,Numismatic,Coin without mint name. Series B,,Numismatics,584‒602,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5489,,584‒602,
5486,Numismatic,Coin with the bust of Mauritius,,Numismatics,587-588,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5486,,587/588,
5483,Numismatic,Stater with the bust of Rhescuporis VI,,Numismatics,318/319‒341/342,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5483,,318/319‒341/342,
5487,Numismatic,Coin depicting the bust of Mauritius in full face,,Numismatics,596/597 or 598/599,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5487,,596/597 or 598/599,
5482,Numismatic,Staters with the image of Thothors,,Numismatics,285-286,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5482,,285/286–309/310,
5480,Numismatic,Denarius with the bust of Rhescuporis III,,Numismatics,214‒216,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5480,,214‒216,
5484,Numismatic,Coin with the head of Constantine I,,Numismatics,326‒327,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5484,,326‒327,
5478,Numismatic,Coin with the image of the bust of the Tsar,,Numismatics,131/132–153/154,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5478,,131/132–153/154,
5485,Numismatic,Coin with the head of Constans,,Numismatics,347‒348,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5485,,347‒348,
5481,Numismatic,Double denarius with the image of Ininthimeus,,Numismatics,234/235‒238/239,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5481,,234/235‒238/239,
5479,Numismatic,Coin with the image of Eupator and the queen,,Numismatics,154/155–170/171,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5479,,154/155–170/171,
5472,Numismatic,Coin depicting a satyr,,Numismatics,330–315 BC,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5472,,330–315 BC,
5417,Numismatic,Asprs of Kaffa with the name of Hadji Giray,,Numismatics,1433-1459,2015,"Monument of archeology Genoese fortress ""Harpsichord""","https://maps.google.com/?q=44.49436391351462, 33.60080884441513&ll=44.49436391351462, 33.60080884441513&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5417,,1433-1459,1446.0
5475,Numismatic,Coin with the image of a tripod head,,Numismatics,15/14–9/8 BC,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5475,,15/14–9/8 BC,
5477,Numismatic,Coin with the bust of Cotys II,,Numismatics,123/124‒124/125 ВС,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5477,,123/124‒124/125 ВС,
5473,Numismatic,Coin depicting a satyr in a wreath,,Numismatics,315–300 BC,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5473,,315–300 BC,
5474,Numismatic,Coin with the image of the head of Aphrodite,,Numismatics,13–12 BC,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5474,,13–12 BC,
5418,Numismatic,Principality of Moldavia: the groschen of Stephen III,,Numismatics,1457–1504,2015,"Monument of archeology Genoese fortress ""Harpsichord""","https://maps.google.com/?q=44.49436391351462, 33.60080884441513&ll=44.49436391351462, 33.60080884441513&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5418,,1457-1504,1480.0
5427,Numismatic,Bosporan bronze coin,,Numismatics,I–II century,2024,"Monument of archeology ""Settlement Artesian""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5427,,1-200,
5476,Numismatic,Coins with the bust of Sauromates I,,Numismatics,115/116–118/119 ВС,2018,"Monument of Byzantine architecture ""Church of John the Baptist""","https://maps.google.com/?q=45.351389, 36.475833&ll=45.351389, 36.475833&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5476,,115/116–118/119 ВС,
5451,Numismatic,Two coins from the time of the Bosporan Kingdom,,Numismatics,480 BC — VI century,2025,"Monument of archeology ""Settlement Artesian""","https://maps.google.com/?q=45.396363, 36.167072&ll=45.396363, 36.167072&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5451,,-501--500 BC,
5416,Numismatic,Aspr Kaffa with an unclear name of the khan,,Numismatics,1433,2015,"Monument of archeology Genoese fortress ""Harpsichord""","https://maps.google.com/?q=44.49436391351462, 33.60080884441513&ll=44.49436391351462, 33.60080884441513&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5416,,1433,1433.0
5406,Numismatic,Copper coin of the Seljuk,,Numismatics,1196–1204 s,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5406,Konya Sultanate,1196-1204,1200.0
5404,Numismatic,Coin of the Pontic Kingdom,,Numismatics,85–65s,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5404,,85–65s,
5414,Numismatic,Aspri Kaffy with the name Devlet Birdy Khan,,Numismatics,1420–1426,2015,"Monument of archeology Genoese fortress ""Harpsichord""","https://maps.google.com/?q=44.49436391351462, 33.60080884441513&ll=44.49436391351462, 33.60080884441513&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5414,,1420-1426,1423.0
5405,Numismatic,Copper coin of the Arab Caliphate,,Numismatics,775–785s,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5405,,775–785s,
5403,Numismatic,"Byzantine coin, issue of the time of Anastasius I",,Numismatics,491–518s,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5403,,491–518s,
5415,Numismatic,Aspri Kaffa with the name of Muhammad Khan,,Numismatics,1427–1433,2015,"Monument of archeology Genoese fortress ""Harpsichord""","https://maps.google.com/?q=44.49436391351462, 33.60080884441513&ll=44.49436391351462, 33.60080884441513&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5415,,1427-1433,1430.0
5411,Numismatic,Golden Horde: Dirham of Khan Uzbek,,Numismatics,1313–1341 s,2015,"Monument of archeology Genoese fortress ""Harpsichord""","https://maps.google.com/?q=44.49436391351462, 33.60080884441513&ll=44.49436391351462, 33.60080884441513&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5411,,1313-1341,1327.0
5407,Numismatic,Half of a silver dirham of Volga Bulgari,,Numismatics,Х century,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5407,,Х century,
5408,Numismatic,Copper coins of the Golden Horde,,Numismatics,end of the XIII century,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5408,,1201-1300,1250.0
5402,Numismatic,"Copper coin, issue of the time of Leo I",,Numismatics,457–474s,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5402,,457–474s,
5400,Numismatic,"Tesserae of the type Maiden's head to the right on the obverse and fish to the left, with a bucranium below it on the reverse",,Numismatics,III–II century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5400,,-201--100 BC,
5393,Numismatic,"Silver diobol of the type ""head of the Virgin in kecrifal left",,Numismatics,IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5393,"fish, club, inscription ХЕР""",-301--300 BC,
5397,Numismatic,Silver Hemiobol,,Numismatics,third quarter of the II century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5397,,-101--100 BC,
5398,Numismatic,"Copper tetrassarion ""bust of Elagabalus to the right, crown on head, lyre to the right. Around the circle is the inscription ΕΛ-ΕΥΘΕΡΑС",,Numismatics,beginning of the IIId century,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5398,"Virgin with torch and bow, walking to the right",beginning of the IIId century,
5401,Numismatic,Collection of Roman coins,,Numismatics,I–V century,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5401,,1-500,
5399,Numismatic,"Tesserae, on the obverse of which is depicted Hercules leaning on a club (a variant of the Farnese Hercules?)",,Numismatics,II century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5399,,-101--100 BC,
5394,Numismatic,Silver octobol (didrachm),,Numismatics,second quarter IV century BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5394,,-301--300 BC,
5396,Numismatic,"Hemidrachm type: ""head of the Virgin to the right",,Numismatics,300–275s BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5396,"butting bull to the left, above the urban legend XER, under the line - the name of the magistrate",300–275s BC,
5395,Numismatic,"Tesserae ""bucrania with taenia",,Numismatics,90–80s II BC,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/5395,"head of Hermes in petasos, right""",90–80s II BC,
3967,Numismatic,Coin of Antoninus Gordianus III,,Numismatics,240,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3967,,240,
3962,Numismatic,Coin (Bosporus Kingdom),,Numismatics,I-II century AD,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3962,,1-200,
3963,Numismatic,Coin Antoninianus Claudius II of Gotha,,Numismatics,268-270,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3963,,268-270,
3965,Numismatic,The Denarius of Julia Domna №2,,Numismatics,211-218,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3965,,211-218,
3928,Numismatic,Amis coin minted by Mithridates Eupator,,Numismatics,109-63 BC,2020,Archaeological site Settlement Kara-Tobe,"https://maps.google.com/?q=45.1390519152137, 33.519241097642286&ll=45.1390519152137, 33.519241097642286&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3928,,109-63 BC,
3969,Numismatic,Follis Maximina II Daya,,Numismatics,312,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3969,,312,
3968,Numismatic,Coin of Antoninus Philip I the Arab,,Numismatics,244-247,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3968,,244-247,
3964,Numismatic,The Denarius of Julia Domna №1,,Numismatics,211-217,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3964,,211-217,
3970,Numismatic,Follis Licinius I,,Numismatics,313-315,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3970,,313-315,
3966,Numismatic,Tetrassarium (Chersonesos),,Numismatics,222-235,,"Оbjekt of archeology ""Opshky burial ground""","https://maps.google.com/?q=44.942959, 34.287036&ll=44.942959, 34.287036&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3966,,222-235,
3781,Numismatic,Collection of copper and silver coins,,Numismatics,"ХVIІ - 1923, century AD",2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3781,,1923,1923.0
3726,Numismatic,Bosporus copper hulk,,Numismatics,320–310 BC,2019,Necropolis of the ancient settlement of Feodosia,"https://maps.google.com/?q=45.01362242503266, 35.3967061289208&ll=45.01362242503266, 35.3967061289208&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3726,,320–310 BC,
3812,Numismatic,Collection of ancient coins,,Numismatics,V–IV century BC,2017,"Archaeological site""Settlement Kosh-Kuyu""","https://maps.google.com/?q=45.29226039275544, 36.24056590674747&ll=45.29226039275544, 36.24056590674747&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3812,,-401--300 BC,
3717,Numismatic,"Moesia, Odessos",,Numismatics,138-161 AD,2018,Archaeological site Late Scythian settlement of Kermen-Burun (Near the wall 2),"https://maps.google.com/?q=44.668133932776435, 33.71534708465546&ll=44.668133932776435, 33.71534708465546&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3717,,138-161 AD,
3780,Numismatic,Silver coin,,Numismatics,ХІХ - first q. ХХ century AD,2017,"Archeological site ""Argin Settlement""","https://maps.google.com/?q=45.26243196775872, 35.89627368315587&ll=45.26243196775872, 35.89627368315587&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3780,,ХІХ - first q. ХХ century AD,
3716,Numismatic,"Tetrassarium, Chersonesus",,Numismatics,96 AD,2018,Archaeological site Late Scythian settlement of Kermen-Burun (Near the wall 2),"https://maps.google.com/?q=44.668133932776435, 33.71534708465546&ll=44.668133932776435, 33.71534708465546&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3716,,96 AD,
3899,Numismatic,Coin,,Numismatics,II century AD,,Southern suburb of Tavrichesky Chersonese,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en",Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,https://war-sanctions.gur.gov.ua/en/stolen/objects/3899,,101-200,
