id,url,category,name,author,type,cration_date,original_name,circumstances,year_incident,place_incident,latitude,longitude,country,museum_origin,description,links,year_clean,period,has_coordinates,has_author
3686,https://war-sanctions.gur.gov.ua/en/stolen/objects/3686,Metal Products,Buterol of the sword sheath,,Metal products,X-XI century AD,,"2021-2023 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://zaxid.net/yak_rosiyani_znishhuyut_hersones_tavriyskiy_n1568258 https://www.ukrinform.ua/rubric-crimea/3637293-rosiani-znisili-davne-peredmista-hersonesa-tavrijskogo-rozkopkami-ekspert.html https://suspilne.media/522571-rosiani-nezakonno-rozkopuut-hersones-ta-planuut-vivezti-cinni-artefakti/ Archive links https://web.archive.org/web/20231201154033/https://tvspb.ru/news/2023/07/10/na-raskopkah-hersonesa-nashli-okolo-4-mln-artefaktov",2021-2023,Southern suburb of Tavrichesky Chersonese,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
1552,https://war-sanctions.gur.gov.ua/en/stolen/objects/1552,Metal Products,Sarmatian gold bracelets,,Metal products,ІІ-I century BC,,"2022 Place of the incident: Kherson Local History Museum Coordinates (Lat, Lon): 46.62941105060627, 32.610334619041296 Place of last known stay: Links https://www.facebook.com/hokmksua/photos/pb.100063616897704.-2207520000/4309240885844225/?type=3 https://www.facebook.com/share/p/H8eZHsizxGCMU3W8/ Archive links https://archive.ph/aNlNh https://archive.ph/4ZEYu",2022,Kherson Local History Museum,,,,,It was taken out of the Kherson Local History Museum by representatives of the russian federation,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en; https://www.facebook.com/hokmksua/photos/pb.100063616897704.-2207520000/4309240885844225/?type=3; https://www.facebook.com/share/p/H8eZHsizxGCMU3W8/; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,False
1657,https://war-sanctions.gur.gov.ua/en/stolen/objects/1657,Metal Products,Fragmented kyathos,,Metal products,VI - first half of the V century BC,,"2022 Place of the incident: Kherson Local History Museum Coordinates (Lat, Lon): 46.62941105060627, 32.610334619041296 Place of last known stay: Links https://babel.ua/texts/88067-rosiya-rozgrabuvala-muzeji-hersonu-y-vivezla-cinni-eksponati-v-krim-babel-rekonstruyuvav-zlochin-u-diyovih-osobah-i-detalyah-ta-rozkazuye-shcho-robiti-dali https://suspilne.media/322452-rosiani-pri-vteci-vkrali-vsu-vistavkovu-ekspoziciu-z-hersonskogo-kraeznavcogo-muzeu/ https://www.radiosvoboda.org/a/novyny-pryazovya-muzeyi-khersona-pohrabuvannya-okupantamy/32182204.html Archive links https://web.archive.org/web/20240505183526/https://babel.ua/texts/88067-rosiya-rozgrabuvala-muzeji-hersonu-y-vivezla-cinni-eksponati-v-krim-babel-rekonstruyuvav-zlochin-u-diyovih-osobah-i-detalyah-ta-rozkazuye-shcho-robiti-dali https://web.archive.org/web/20240620121351/https://www.radiosvoboda.org/a/novyny-pryazovya-muzeyi-khersona-pohrabuvannya-okupantamy/32182204.html https://archive.is/trulG",2022,Kherson Local History Museum,,,,,VI - first half of the V century BC,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,False
1656,https://war-sanctions.gur.gov.ua/en/stolen/objects/1656,Metal Products,Fragmented tweezers,,Metal products,I-II century AD,,"2022 Place of the incident: Kherson Local History Museum Coordinates (Lat, Lon): 46.62941105060627, 32.610334619041296 Place of last known stay: Links https://babel.ua/texts/88067-rosiya-rozgrabuvala-muzeji-hersonu-y-vivezla-cinni-eksponati-v-krim-babel-rekonstruyuvav-zlochin-u-diyovih-osobah-i-detalyah-ta-rozkazuye-shcho-robiti-dali https://suspilne.media/322452-rosiani-pri-vteci-vkrali-vsu-vistavkovu-ekspoziciu-z-hersonskogo-kraeznavcogo-muzeu/ https://www.radiosvoboda.org/a/novyny-pryazovya-muzeyi-khersona-pohrabuvannya-okupantamy/32182204.html Archive links https://web.archive.org/web/20240505183526/https://babel.ua/texts/88067-rosiya-rozgrabuvala-muzeji-hersonu-y-vivezla-cinni-eksponati-v-krim-babel-rekonstruyuvav-zlochin-u-diyovih-osobah-i-detalyah-ta-rozkazuye-shcho-robiti-dali https://web.archive.org/web/20240620121351/https://www.radiosvoboda.org/a/novyny-pryazovya-muzeyi-khersona-pohrabuvannya-okupantamy/32182204.html https://archive.is/trulG",2022,Kherson Local History Museum,,,,,It was taken out of the Kherson Local History Museum by representatives of the russian federation,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,False
1550,https://war-sanctions.gur.gov.ua/en/stolen/objects/1550,Metal Products,Golden fibula,,Metal products,I century BC,,"2022 Place of the incident: Kherson Local History Museum Coordinates (Lat, Lon): 46.62941105060627, 32.610334619041296 Place of last known stay: Links https://www.facebook.com/hokmksua/photos/pb.100063616897704.-2207520000/2541724579262540/?type=3 Archive links https://archive.ph/WGPrK",2022,Kherson Local History Museum,,,,,It was taken out of the Kherson Local History Museum by representatives of the russian federation,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en; https://www.facebook.com/hokmksua/photos/pb.100063616897704.-2207520000/2541724579262540/?type=3; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,False
1631,https://war-sanctions.gur.gov.ua/en/stolen/objects/1631,Metal Products,Diptych depicting the cross on Golgotha,,Metal products,Late XI - early XII century AD,,"2023 Place of the incident: National Reserve ""Chersonese Tauride"" Coordinates (Lat, Lon): 44.61116682715866, 33.49212532954141 Place of last known stay: Museum of Fine Arts in Novgorod Links http://russianold.ru/2023/05/29/khersonesos-novgorod/ https://www.unian.ua/society/rosiyani-vivezli-zoloto-vizantiji-z-muzeyu-hersones-tavriyskiy-v-krimu-12267756.html Archive links https://web.archive.org/web/20240924090437/https://www.unian.ua/society/rosiyani-vivezli-zoloto-vizantiji-z-muzeyu-hersones-tavriyskiy-v-krimu-12267756.html https://web.archive.org/web/20240614033838/https://russianold.ru/2023/05/29/khersonesos-novgorod/",2023,"National Reserve ""Chersonese Tauride""",,,,,Diptych depicting the cross on Golgotha,"https://maps.google.com/?q=44.61116682715866, 33.49212532954141&ll=44.61116682715866, 33.49212532954141&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2023,2022+ (Full-scale invasion),False,False
1641,https://war-sanctions.gur.gov.ua/en/stolen/objects/1641,Metal Products,Copper bracelet,,Metal products,I-II century AD,,"2022 Place of the incident: Kherson Local History Museum Coordinates (Lat, Lon): 46.62941105060627, 32.610334619041296 Place of last known stay: Links https://babel.ua/texts/88067-rosiya-rozgrabuvala-muzeji-hersonu-y-vivezla-cinni-eksponati-v-krim-babel-rekonstruyuvav-zlochin-u-diyovih-osobah-i-detalyah-ta-rozkazuye-shcho-robiti-dali https://suspilne.media/322452-rosiani-pri-vteci-vkrali-vsu-vistavkovu-ekspoziciu-z-hersonskogo-kraeznavcogo-muzeu/ https://www.radiosvoboda.org/a/novyny-pryazovya-muzeyi-khersona-pohrabuvannya-okupantamy/32182204.html Archive links https://archive.is/trulG https://web.archive.org/web/20240505183526/https://babel.ua/texts/88067-rosiya-rozgrabuvala-muzeji-hersonu-y-vivezla-cinni-eksponati-v-krim-babel-rekonstruyuvav-zlochin-u-diyovih-osobah-i-detalyah-ta-rozkazuye-shcho-robiti-dali https://web.archive.org/web/20240620121351/https://www.radiosvoboda.org/a/novyny-pryazovya-muzeyi-khersona-pohrabuvannya-okupantamy/32182204.html",2022,Kherson Local History Museum,,,,,It was taken out of the Kherson Local History Museum by representatives of the russian federation,"https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,False
1575,https://war-sanctions.gur.gov.ua/en/stolen/objects/1575,Metal Products,"A collection of jewelry, crosses, moon pendants, amulets in the form of axes",,Metal products,Х-ХІІІ century AD,,"2022 Place of the incident: Kherson Local History Museum Coordinates (Lat, Lon): 46.62941105060627, 32.610334619041296 Place of last known stay: Links https://www.facebook.com/hokmksua/photos/pb.100063616897704.-2207520000/2292634004171600/?type=3 Archive links https://archive.ph/StIQa",2022,Kherson Local History Museum,,,,,"A collection of jewelry, crosses, moon pendants, amulets in the form of axes","https://maps.google.com/?q=46.62941105060627, 32.610334619041296&ll=46.62941105060627, 32.610334619041296&z=13&hl=en; https://www.facebook.com/hokmksua/photos/pb.100063616897704.-2207520000/2292634004171600/?type=3; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,False
3614,https://war-sanctions.gur.gov.ua/en/stolen/objects/3614,Metal Products,Silver earring,,Metal products,IV century BC,,"2015 Place of the incident: Monument of archeology ""Ancient settlement of Acre"" Coordinates (Lat, Lon): 45.133668, 36.424069 Place of last known stay: Links https://crimea.ria.ru/20190708/1116972278.html https://www.pravda.com.ua/rus/news/2017/07/14/7149578/ Archive links https://web.archive.org/web/20231203153037/https://crimea.ria.ru/20190708/1116972278.html",2015,"Monument of archeology ""Ancient settlement of Acre""",,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=45.133668, 36.424069&ll=45.133668, 36.424069&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2015,2014-2021 (Crimea annexation),False,False
1597,https://war-sanctions.gur.gov.ua/en/stolen/objects/1597,Metal Products,Bronze fibre with glass inserts,,Metal products,І-ІІI century AD,,"2021-2022 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://zaxid.net/yak_rosiyani_znishhuyut_hersones_tavriyskiy_n1568258 https://www.ukrinform.ua/rubric-crimea/3637293-rosiani-znisili-davne-peredmista-hersonesa-tavrijskogo-rozkopkami-ekspert.html https://suspilne.media/522571-rosiani-nezakonno-rozkopuut-hersones-ta-planuut-vivezti-cinni-artefakti/ Archive links https://web.archive.org/web/20231201154033/https://tvspb.ru/news/2023/07/10/na-raskopkah-hersonesa-nashli-okolo-4-mln-artefaktov https://web.archive.org/web/20240704151200/https://zaxid.net/yak_rosiyani_znishhuyut_hersones_tavriyskiy_n1568258 https://web.archive.org/web/20240329171817/https://www.ukrinform.ua/rubric-crimea/3637293-rosiani-znisili-davne-peredmista-hersonesa-tavrijskogo-rozkopkami-ekspert.html https://web.archive.org/web/20230927125424/https://suspilne.media/522571-rosiani-nezakonno-rozkopuut-hersones-ta-planuut-vivezti-cinni-artefakti/",2021-2022,Southern suburb of Tavrichesky Chersonese,,,,,Bronze fibre with glass inserts,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
1601,https://war-sanctions.gur.gov.ua/en/stolen/objects/1601,Metal Products,Bronze snake amulet,,Metal products,X-XI century AD,,"2021-2022 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://zaxid.net/yak_rosiyani_znishhuyut_hersones_tavriyskiy_n1568258 https://www.ukrinform.ua/rubric-crimea/3637293-rosiani-znisili-davne-peredmista-hersonesa-tavrijskogo-rozkopkami-ekspert.html https://suspilne.media/522571-rosiani-nezakonno-rozkopuut-hersones-ta-planuut-vivezti-cinni-artefakti/ Archive links https://web.archive.org/web/20231201154033/https://tvspb.ru/news/2023/07/10/na-raskopkah-hersonesa-nashli-okolo-4-mln-artefaktov https://web.archive.org/web/20240704151200/https://zaxid.net/yak_rosiyani_znishhuyut_hersones_tavriyskiy_n1568258 https://web.archive.org/web/20240329171817/https://www.ukrinform.ua/rubric-crimea/3637293-rosiani-znisili-davne-peredmista-hersonesa-tavrijskogo-rozkopkami-ekspert.html https://web.archive.org/web/20230927125424/https://suspilne.media/522571-rosiani-nezakonno-rozkopuut-hersones-ta-planuut-vivezti-cinni-artefakti/",2021-2022,Southern suburb of Tavrichesky Chersonese,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5567,https://war-sanctions.gur.gov.ua/en/stolen/objects/5567,Ceramic Products,Vessel with ornament,,Ceramic product,II century BC,,"2025 Place of the incident: National Historical and Archaeological Reserve ""Stone Tomb"" Coordinates (Lat, Lon): 46.94916210384292, 35.46606313178811 Place of last known stay: Links https://chersonesos-sev.ru/media/news/raskroyte-tayny-kamennoy-mogily-na-novoy-vystavke-v-khersonese-/ Archive links https://archive.ph/bHPwg",2025,"National Historical and Archaeological Reserve ""Stone Tomb""",,,,,From a burial near Kamianna Mohyla,"https://maps.google.com/?q=46.94916210384292, 35.46606313178811&ll=46.94916210384292, 35.46606313178811&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2025,2022+ (Full-scale invasion),False,False
5595,https://war-sanctions.gur.gov.ua/en/stolen/objects/5595,Ceramic Products,Collection of ceramic household items,,Ceramic product,40-12 thousand years ago,,"2023 Place of the incident: National Historical and Archaeological Reserve ""Stone Tomb"" Coordinates (Lat, Lon): 46.94916210384292, 35.46606313178811 Place of last known stay: Links https://www.youtube.com/watch?v=Zl7ZNkxCYCE х https://crimea.ria.ru/20230524/artefakty-kamennoy-mogily-zaporozhya-vpervye-vystavleny-v-sevastopole-1128914335.html Archive links https://archive.fo/ybn4t",2023,"National Historical and Archaeological Reserve ""Stone Tomb""",,,,,Collection of ceramic household items,"https://maps.google.com/?q=46.94916210384292, 35.46606313178811&ll=46.94916210384292, 35.46606313178811&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2023,2022+ (Full-scale invasion),False,False
5551,https://war-sanctions.gur.gov.ua/en/stolen/objects/5551,Ceramic Products,Fragments of tiles,,Ceramic product,II-III century,,"2021 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://www.academia.edu/92247732/ИСТОРИЯ_И_АРХЕОЛОГИЯ_КРЫМА_Вып_XVII Archive links https://archive.fo/v1XsZ",2021,Hillfort (Roman camp) Kadykivske,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5548,https://war-sanctions.gur.gov.ua/en/stolen/objects/5548,Ceramic Products,Fragment of a white clay smoking pipe,,Ceramic product,II-III century,,"2021 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://www.academia.edu/92247732/ИСТОРИЯ_И_АРХЕОЛОГИЯ_КРЫМА_Вып_XVII Archive links https://archive.fo/v1XsZ",2021,Hillfort (Roman camp) Kadykivske,,,,,Fragment of a white clay smoking pipe,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5554,https://war-sanctions.gur.gov.ua/en/stolen/objects/5554,Ceramic Products,A fragment of a tile with a Latin mark,,Ceramic product,II-III century,,"2021 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://www.academia.edu/92247732/ИСТОРИЯ_И_АРХЕОЛОГИЯ_КРЫМА_Вып_XVII Archive links https://archive.fo/v1XsZ",2021,Hillfort (Roman camp) Kadykivske,,,,,A fragment of a tile with a Latin mark,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5594,https://war-sanctions.gur.gov.ua/en/stolen/objects/5594,Ceramic Products,Collection of ceramic household items,,Ceramic product,40-12 thousand years ago,,"2023 Place of the incident: National Historical and Archaeological Reserve ""Stone Tomb"" Coordinates (Lat, Lon): 46.94916210384292, 35.46606313178811 Place of last known stay: Links https://www.youtube.com/watch?v=Zl7ZNkxCYCE х https://crimea.ria.ru/20230524/artefakty-kamennoy-mogily-zaporozhya-vpervye-vystavleny-v-sevastopole-1128914335.html Archive links https://archive.fo/ybn4t",2023,"National Historical and Archaeological Reserve ""Stone Tomb""",,,,,Collection of ceramic household items,"https://maps.google.com/?q=46.94916210384292, 35.46606313178811&ll=46.94916210384292, 35.46606313178811&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2023,2022+ (Full-scale invasion),False,False
5596,https://war-sanctions.gur.gov.ua/en/stolen/objects/5596,Ceramic Products,Vessels from the Srubnaya culture period,,Ceramic product,I century BC,,"2023 Place of the incident: National Historical and Archaeological Reserve ""Stone Tomb"" Coordinates (Lat, Lon): 46.94916210384292, 35.46606313178811 Place of last known stay: Links https://www.youtube.com/watch?v=Zl7ZNkxCYCE х https://crimea.ria.ru/20230524/artefakty-kamennoy-mogily-zaporozhya-vpervye-vystavleny-v-sevastopole-1128914335.html Archive links https://archive.fo/ybn4t",2023,"National Historical and Archaeological Reserve ""Stone Tomb""",,,,,Vessels from the Srubnaya culture period,"https://maps.google.com/?q=46.94916210384292, 35.46606313178811&ll=46.94916210384292, 35.46606313178811&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2023,2022+ (Full-scale invasion),False,False
5573,https://war-sanctions.gur.gov.ua/en/stolen/objects/5573,Ceramic Products,Clay vessel,,Ceramic product,II century BC,,"2025 Place of the incident: National Historical and Archaeological Reserve ""Stone Tomb"" Coordinates (Lat, Lon): 46.94916210384292, 35.46606313178811 Place of last known stay: Links https://vk.com/wall-136336814_35307 Archive links https://archive.fo/ceYNs",2025,"National Historical and Archaeological Reserve ""Stone Tomb""",,,,,"Removed from the National Historical and Archaeological Reserve ""Stone Tomb"" to the territory of Crimea under the guise of a temporary exhibition","https://maps.google.com/?q=46.94916210384292, 35.46606313178811&ll=46.94916210384292, 35.46606313178811&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2025,2022+ (Full-scale invasion),False,False
5553,https://war-sanctions.gur.gov.ua/en/stolen/objects/5553,Ceramic Products,Pottery jug,,Ceramic product,II-III century,,"2021 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://www.academia.edu/92247732/ИСТОРИЯ_И_АРХЕОЛОГИЯ_КРЫМА_Вып_XVII Archive links https://archive.fo/v1XsZ",2021,Hillfort (Roman camp) Kadykivske,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5577,https://war-sanctions.gur.gov.ua/en/stolen/objects/5577,Ceramic Products,Vessel from the Srubnaya culture period,,Ceramic product,I century BC,,"2023-2025 Place of the incident: National Historical and Archaeological Reserve ""Stone Tomb"" Coordinates (Lat, Lon): 46.94916210384292, 35.46606313178811 Place of last known stay: Links https://vk.com/wall-136336814_35307 Archive links https://archive.fo/ceYNs",2023-2025,"National Historical and Archaeological Reserve ""Stone Tomb""",,,,,Vessel from the Srubnaya culture period,"https://maps.google.com/?q=46.94916210384292, 35.46606313178811&ll=46.94916210384292, 35.46606313178811&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2023,2022+ (Full-scale invasion),False,False
5539,https://war-sanctions.gur.gov.ua/en/stolen/objects/5539,Ceramic Products,Fragments of the walls of the pithos,,Ceramic product,ІІ century BC - IV century,,"2024 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://sev.gov.ru/files/iblock/07b/w0jzs11xy3mtlemgsw5fu0j0j3gd5cwf/GIKE-ZHST-Strela-Sklonnaya.pdf Archive links https://archive.fo/FcNtT",2024,Hillfort (Roman camp) Kadykivske,,,,,Fragments of the walls of the pithos,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5537,https://war-sanctions.gur.gov.ua/en/stolen/objects/5537,Ceramic Products,Fragments of pottery vessels,,Ceramic product,VIII-X century,,"2024 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://sev.gov.ru/files/iblock/07b/w0jzs11xy3mtlemgsw5fu0j0j3gd5cwf/GIKE-ZHST-Strela-Sklonnaya.pdf Archive links https://archive.fo/FcNtT",2024,Hillfort (Roman camp) Kadykivske,,,,,"Fragments of the bottom, crown, wall, handle","https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5524,https://war-sanctions.gur.gov.ua/en/stolen/objects/5524,Ceramic Products,Fragment of the handle of an amphora of the Black Sea type,,Ceramic product,VIII - IX century,,"2021 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://crimea.ria.ru/20240320/kak-svoy-sled-v-istorii-ostavili-kotiki-redkie-nakhodki-na-khersonese-1135836807.html Archive links https://archive.fo/EPJ3t",2021,Southern suburb of Tavrichesky Chersonese,,,,,Fragment of the handle of an amphora of the Black Sea type,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5538,https://war-sanctions.gur.gov.ua/en/stolen/objects/5538,Ceramic Products,Fragments of a red clay vessel,,Ceramic product,VIII-X century,,"2024 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://sev.gov.ru/files/iblock/07b/w0jzs11xy3mtlemgsw5fu0j0j3gd5cwf/GIKE-ZHST-Strela-Sklonnaya.pdf Archive links https://archive.fo/FcNtT",2024,Hillfort (Roman camp) Kadykivske,,,,,Аppropriated by representatives of the russian federation during illegal excavations of cultural heritage sites of Ukraine,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5523,https://war-sanctions.gur.gov.ua/en/stolen/objects/5523,Ceramic Products,Fragment of an antique jug from Sinope with an imprint,,Ceramic product,I-II century,,"2021 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://crimea.ria.ru/20240320/kak-svoy-sled-v-istorii-ostavili-kotiki-redkie-nakhodki-na-khersonese-1135836807.html Archive links https://archive.fo/EPJ3t",2021,Southern suburb of Tavrichesky Chersonese,,,,,Fragment of an antique jug from Sinope with an imprint,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5529,https://war-sanctions.gur.gov.ua/en/stolen/objects/5529,Ceramic Products,A collection of red lacquer lamps with relief images,,Ceramic product,III - II century BC,,"2024 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://iak-ran.ru/page54292623.html Archive links https://archive.fo/7Pyxm",2024,Southern suburb of Tavrichesky Chersonese,,,,,A collection of red lacquer lamps with relief images,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5531,https://war-sanctions.gur.gov.ua/en/stolen/objects/5531,Ceramic Products,Red glazed pottery jug,,Ceramic product,II-III century,,"2021 Place of the incident: Hillfort (Roman camp) Kadykivske Coordinates (Lat, Lon): 44.517027, 33.595459 Place of last known stay: Links https://archaeolog.ru/media/ao/AO_2021.pdf Archive links https://archive.ph/tdGYh",2021,Hillfort (Roman camp) Kadykivske,,,,,Fragmentary stamps such as VEMI and OPUS have been preserved,"https://maps.google.com/?q=44.517027, 33.595459&ll=44.517027, 33.595459&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2021,2014-2021 (Crimea annexation),False,False
5528,https://war-sanctions.gur.gov.ua/en/stolen/objects/5528,Ceramic Products,A rare type of jug with a painting,,Ceramic product,III - II century BC,,"2024 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://iak-ran.ru/page54292623.html Archive links https://archive.fo/7Pyxm",2024,Southern suburb of Tavrichesky Chersonese,,,,,A rare type of jug with a painting,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2024,2022+ (Full-scale invasion),False,False
5506,https://war-sanctions.gur.gov.ua/en/stolen/objects/5506,Ceramic Products,Flute,,Ceramic product,I century,,"2020 Place of the incident: Southern suburb of Tavrichesky Chersonese Coordinates (Lat, Lon): 44.60814447682412, 33.49161754232841 Place of last known stay: Links https://archaeolog.ru/3d/vtours/2021/tavr/index.html х https://chersonesos-sev.ru/media/news/v-muzee-zapovednike-khersones-tavricheskiy-otkrylsya-virtualnyy-tur-po-grandioznoy-vystavke-nakhodok/ Archive links https://archive.fo/e3fqL",2020,Southern suburb of Tavrichesky Chersonese,,,,,Fragment of the main part of the flute,"https://maps.google.com/?q=44.60814447682412, 33.49161754232841&ll=44.60814447682412, 33.49161754232841&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2020,2014-2021 (Crimea annexation),False,False
